dataset_family_x,classname,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,defects,dataset_family_y,file_module_id,code_churn,commit_count,num_developers,bugfix_commit_count,days_since_last_modified,lines_added,lines_deleted,numberOfRefactoringsUntil,maxLinesAddedUntil,avgLinesAddedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,maxCodeChurnUntil,avgCodeChurnUntil,weightedAgeWithRespectTo,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy,repo_metrics_available
aeeem,org::eclipse::jdt::internal::compiler::lookup::LookupEnvironment,84,1,68,30,703,0,27,140,1069.0,38.0,8,11,3,10.0,27,312.0,321.0,3,0,1,0,0,1,aeeem,org::eclipse::jdt::internal::compiler::lookup::LookupEnvironment,1059.0,156,11,12,367.0,3401.0,2342.0,0,580.0,21.8013,588.0,15.0128,222.0,6.78846,152.001,44,44,11,2,1,37.4003,0.309824,0.244463,8.95618,0.462886,True
aeeem,org::eclipse::jdt::core::dom::BodyDeclaration,17,2,10,7,120,6,3,95,74.0,16.0,68,1,0,2.0,7,38.0,19.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::core::dom::BodyDeclaration,353.0,40,7,7,333.143,624.0,271.0,0,92.0,15.6,89.0,6.775,74.0,8.825,96.3013,6,3,0,0,0,2.96868,0.0025125,0.0034669,0.0667091,6.29834e-05,True
aeeem,org::eclipse::jdt::core::dom::ConditionalExpression,4,3,1,3,120,0,7,95,141.0,16.0,73,4,0,0.0,7,65.0,35.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::core::dom::ConditionalExpression,230.0,36,7,13,333.143,614.0,384.0,0,220.0,17.0556,220.0,10.6667,86.0,6.38889,71.7064,8,7,0,0,0,7.95479,0.00397769,0.154542,8.1394,0.232145,True
aeeem,org::eclipse::jdt::internal::compiler::lookup::LocalVariableBinding,25,3,17,11,45,2,9,34,177.0,10.0,24,0,1,6.0,9,41.0,49.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::compiler::lookup::LocalVariableBinding,162.0,54,8,5,367.0,621.0,459.0,0,91.0,11.5,91.0,8.5,48.0,3.0,116.731,8,7,2,0,0,12.6921,0.0406935,0.0265154,0.323213,0.0293346,True
aeeem,org::eclipse::jdt::internal::core::JavaModelOperation,51,1,36,17,1431,14,18,0,528.0,54.0,8,0,0,1.0,16,244.0,141.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::core::JavaModelOperation,326.0,90,7,7,367.0,2398.0,2072.0,0,590.0,26.6444,590.0,23.0222,91.0,3.62222,69.7218,29,25,6,1,3,19.3262,0.0230328,0.16414,8.40219,0.252362,True
aeeem,org::eclipse::jdt::internal::core::CopyResourceElementsOperation,31,3,2,29,171,1,3,34,516.0,19.0,78,0,12,0.0,1,278.0,125.0,1,0,0,0,0,1,aeeem,org::eclipse::jdt::internal::core::CopyResourceElementsOperation,185.0,131,7,20,367.0,2700.0,2515.0,0,580.0,20.6107,580.0,19.1985,42.0,1.41221,79.1748,26,23,4,0,3,17.5543,0.0834168,0.15278,8.3368,0.213493,True
aeeem,org::eclipse::jdt::core::dom::VariableDeclarationFragment,7,3,4,3,190,0,7,95,127.0,20.0,82,4,0,0.0,7,63.0,33.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::core::dom::VariableDeclarationFragment,242.0,43,8,13,333.143,557.0,315.0,0,190.0,12.9535,190.0,7.32558,100.0,5.62791,76.6576,10,8,0,0,0,7.95479,0.00397769,0.154542,8.1394,0.232145,True
aeeem,org::eclipse::jdt::internal::compiler::codegen::CaseLabel,4,3,3,2,21,0,1,7,46.0,7.0,22,0,0,1.0,4,15.0,12.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::compiler::codegen::CaseLabel,7.0,27,5,6,367.0,287.0,280.0,0,81.0,10.6296,81.0,10.3704,7.0,0.259259,88.5903,3,3,1,1,0,10.0961,0.007057,0.0155376,0.241568,0.00211847,True
aeeem,org::eclipse::jdt::internal::core::DeleteElementsOperation,16,3,2,14,36,0,2,22,102.0,9.0,78,0,2,0.0,1,61.0,26.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::core::DeleteElementsOperation,27.0,60,7,8,367.0,653.0,626.0,0,163.0,10.8833,163.0,10.4333,17.0,0.45,74.995,12,12,1,0,0,14.4964,0.0184317,0.147981,8.26365,0.211882,True
aeeem,org::eclipse::jdt::internal::codeassist::select::SelectionOnMessageSend,8,5,1,7,6,0,0,397,65.0,4.0,94,0,1,0.0,3,25.0,24.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::codeassist::select::SelectionOnMessageSend,74.0,43,6,3,367.0,392.0,318.0,0,71.0,9.11628,71.0,7.39535,52.0,1.72093,61.2591,2,2,0,0,0,4.98614,0.012638,0.00754857,0.118732,0.00108189,True
aeeem,org::eclipse::jdt::internal::compiler::lookup::PackageBinding,14,2,11,6,136,1,6,153,136.0,17.0,16,0,3,6.0,7,54.0,45.0,4,0,3,1,0,1,aeeem,org::eclipse::jdt::internal::compiler::lookup::PackageBinding,-6.0,59,9,7,367.0,588.0,594.0,0,205.0,9.9661,205.0,10.0678,21.0,-0.101695,79.0481,7,7,1,0,0,14.2157,0.0124216,0.144388,8.24891,0.202536,True
aeeem,org::eclipse::jdt::internal::core::search::TypeNameMatchRequestorWrapper,14,1,0,14,6,0,6,0,121.0,4.0,9,5,2,1.0,2,59.0,32.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::core::search::TypeNameMatchRequestorWrapper,116.0,11,3,1,89.0,194.0,78.0,0,141.0,17.6364,33.0,7.09091,121.0,10.5455,6.10604,8,7,2,1,1,7.96959,0.0412459,0.172306,8.18353,0.299588,True
aeeem,org::eclipse::jdt::core::dom::TagElement,6,2,4,2,105,0,24,95,70.0,15.0,68,3,0,0.0,5,40.0,19.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::core::dom::TagElement,423.0,31,7,8,229.714,508.0,85.0,0,87.0,16.3871,9.0,2.74194,87.0,13.6452,7.75506,9,7,1,0,0,7.95479,0.00413875,0.154542,8.1394,0.232145,True
aeeem,org::eclipse::jdt::core::dom::CompilationUnit,23,2,15,9,666,0,16,95,344.0,37.0,68,12,0,1.0,21,120.0,100.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::core::dom::CompilationUnit,1311.0,120,12,31,333.143,3335.0,2024.0,0,544.0,27.7917,588.0,16.8667,125.0,10.925,131.366,38,31,0,0,1,21.3966,0.225936,0.175902,8.46243,0.238125,True
aeeem,org::eclipse::jdt::core::dom::ExpressionStatement,5,3,1,4,66,0,3,95,72.0,12.0,73,2,0,0.0,3,39.0,19.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::core::dom::ExpressionStatement,143.0,38,7,13,333.143,359.0,216.0,0,135.0,9.44737,135.0,5.68421,58.0,3.76316,71.4314,8,7,0,0,0,7.95479,0.00397769,0.154542,8.1394,0.232145,True
aeeem,org::eclipse::jdt::internal::core::search::matching::PossibleMatch,13,2,2,12,91,0,11,1,112.0,14.0,12,3,2,6.0,9,50.0,36.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::core::search::matching::PossibleMatch,23.0,38,9,3,248.143,161.0,138.0,0,27.0,4.23684,21.0,3.63158,14.0,0.605263,67.559,13,12,0,0,0,12.2134,0.024964,0.13521,8.18913,0.174991,True
aeeem,org::eclipse::jdt::internal::compiler::lookup::ArrayBinding,24,3,19,7,276,0,6,40,190.0,24.0,71,0,0,5.0,24,70.0,61.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::compiler::lookup::ArrayBinding,231.0,81,9,7,367.0,796.0,565.0,0,143.0,9.82716,143.0,6.97531,47.0,2.85185,132.518,16,15,1,0,0,21.0952,0.0436281,0.161999,8.43269,0.233251,True
aeeem,org::eclipse::jdt::core::formatter::DefaultCodeFormatterConstants,4,1,3,1,45,0,276,0,177.0,10.0,8,1,0,0.0,10,26.0,41.0,2,1,0,0,0,1,aeeem,org::eclipse::jdt::core::formatter::DefaultCodeFormatterConstants,5790.0,119,9,55,246.571,8425.0,2635.0,0,2042.0,70.7983,594.0,22.1429,2013.0,48.6555,30.3109,62,44,3,1,0,26.6608,0.207262,0.206171,8.64482,0.331568,True
aeeem,org::eclipse::jdt::internal::compiler::ast::JavadocArgumentExpression,10,4,1,9,15,0,2,384,66.0,6.0,69,0,1,2.0,5,32.0,20.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::compiler::ast::JavadocArgumentExpression,19.0,37,8,7,239.143,120.0,101.0,0,16.0,3.24324,29.0,2.72973,9.0,0.513513,61.5,15,14,0,0,0,19.225,0.0154278,0.156502,8.38432,0.220811,True
aeeem,org::eclipse::jdt::internal::core::jdom::DOMField,15,4,2,14,741,0,4,50,328.0,39.0,176,0,0,0.0,13,195.0,85.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::core::jdom::DOMField,-85.0,42,7,6,367.0,1347.0,1432.0,0,618.0,32.0714,637.0,34.0952,5.0,-2.02381,35.6825,4,4,0,0,0,8.58816,0.00541697,0.0119328,0.200411,0.00123867,True
aeeem,org::eclipse::jdt::internal::compiler::util::HashtableOfObjectToInt,8,1,6,2,45,0,4,0,117.0,10.0,16,0,1,4.0,9,24.0,30.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::compiler::util::HashtableOfObjectToInt,15.0,7,3,2,184.571,64.0,49.0,0,25.0,9.14286,26.0,7.0,8.0,2.14286,24.154,1,1,0,0,0,5.56106,0.00443884,0.00764241,0.129385,0.000782103,True
aeeem,org::eclipse::jdt::core::util::ClassFileBytesDisassembler,0,1,0,0,1,1,5,0,0.0,2.0,8,0,0,0.0,2,2.0,0.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::core::util::ClassFileBytesDisassembler,25.0,11,5,6,288.143,39.0,14.0,0,8.0,3.54545,5.0,1.27273,7.0,2.27273,107.689,2,2,0,0,0,3.83244,0.00267763,0.00503485,0.0883939,0.000260932,True
aeeem,org::eclipse::jdt::internal::codeassist::complete::CompletionParser,78,3,2,76,21115,0,94,427,4390.0,206.0,96,1,27,23.0,28,1156.0,1148.0,1,0,0,0,0,1,aeeem,org::eclipse::jdt::internal::codeassist::complete::CompletionParser,4477.0,244,8,19,367.0,10254.0,5777.0,0,1386.0,42.0246,1386.0,23.6762,564.0,18.3484,132.341,102,85,10,3,8,37.9039,0.509973,0.260027,9.0016,0.484394,True
aeeem,org::eclipse::jdt::internal::core::search::matching::LocalVariableLocator,4,3,1,4,28,0,0,69,65.0,8.0,37,0,1,0.0,2,21.0,27.0,1,0,0,0,0,1,aeeem,org::eclipse::jdt::internal::core::search::matching::LocalVariableLocator,26.0,29,8,4,243.0,172.0,146.0,0,63.0,5.93103,75.0,5.03448,7.0,0.896552,22.7566,6,5,0,0,0,11.6607,0.0068817,0.139983,8.19003,0.203522,True
aeeem,org::eclipse::jdt::core::dom::PrimitiveType,7,3,5,2,78,0,13,95,59.0,13.0,76,3,0,0.0,4,31.0,16.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::core::dom::PrimitiveType,130.0,34,7,12,333.143,433.0,303.0,0,238.0,12.7353,238.0,8.91176,60.0,3.82353,55.2118,7,6,0,0,0,7.95479,0.00397769,0.154542,8.1394,0.232145,True
aeeem,org::eclipse::jdt::internal::compiler::impl::DoubleConstant,5,2,4,1,66,0,1,152,39.0,12.0,41,1,1,0.0,11,14.0,13.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::compiler::impl::DoubleConstant,-6.0,37,6,6,367.0,252.0,258.0,0,66.0,6.81081,66.0,6.97297,12.0,-0.162162,45.5635,1,1,0,0,0,6.77104,0.00333971,0.0101348,0.160922,0.00120756,True
aeeem,org::eclipse::jdt::internal::eval::CodeSnippetEnvironment,3,1,1,2,6,0,2,14,17.0,4.0,11,0,0,2.0,4,9.0,5.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::eval::CodeSnippetEnvironment,8.0,20,4,6,367.0,187.0,179.0,0,89.0,9.35,89.0,8.95,6.0,0.4,47.6921,1,1,0,0,0,4.07501,0.00220824,0.0062193,0.097153,0.00103086,True
aeeem,org::eclipse::jdt::internal::core::jdom::DOMNode,21,2,11,11,1378,4,24,7,482.0,53.0,35,0,1,0.0,21,194.0,125.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::core::jdom::DOMNode,-46.0,38,7,6,367.0,1976.0,2022.0,0,971.0,52.0,971.0,53.2105,10.0,-1.21053,35.1962,4,4,0,0,0,7.96737,0.00617939,0.0112024,0.186438,0.00122471,True
aeeem,org::eclipse::jdt::internal::core::JarEntryResource,9,2,4,6,66,2,2,0,57.0,12.0,5,0,0,0.0,10,30.0,20.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::core::JarEntryResource,10.0,2,1,0,66.7143,11.0,1.0,0,11.0,5.5,1.0,0.5,10.0,5.0,0.714286,2,1,0,0,0,1.08792,0.000937316,0.00334366,0.0312375,0.00464707,True
aeeem,org::eclipse::jdt::internal::compiler::ast::LongLiteralMinValue,0,7,0,0,1,0,2,386,7.0,2.0,86,0,0,0.0,2,2.0,2.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::compiler::ast::LongLiteralMinValue,-21.0,18,4,3,367.0,80.0,101.0,0,27.0,4.44444,33.0,5.61111,6.0,-1.16667,80.5321,0,0,0,0,0,6.61333,0.00264716,0.0131475,0.167452,0.00896347,True
aeeem,org::eclipse::jdt::internal::eval::VariablesEvaluator,9,2,1,9,21,0,0,19,255.0,7.0,15,0,1,0.0,0,77.0,39.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::eval::VariablesEvaluator,-21.0,46,6,4,367.0,943.0,964.0,0,310.0,20.5,310.0,20.9565,10.0,-0.456522,34.3077,4,4,0,0,0,9.14442,0.00654986,0.0164738,0.225868,0.00911072,True
aeeem,org::eclipse::jdt::core::dom::FieldAccess,4,3,1,4,105,0,5,95,109.0,15.0,73,3,0,0.0,6,55.0,28.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::core::dom::FieldAccess,250.0,42,7,14,333.143,539.0,289.0,0,170.0,12.8333,170.0,6.88095,74.0,5.95238,68.9268,10,9,0,0,0,7.95479,0.00397769,0.154542,8.1394,0.232145,True
aeeem,org::eclipse::jdt::internal::compiler::batch::ClasspathSourceJar,1,3,1,0,1,0,1,23,7.0,2.0,28,1,0,0.0,2,3.0,2.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::compiler::batch::ClasspathSourceJar,-14.0,6,2,3,113.857,23.0,37.0,0,10.0,3.83333,31.0,6.16667,6.0,-2.33333,20.323,2,1,0,0,0,3.93934,0.00987218,0.0103018,0.107598,0.0118528,True
aeeem,org::eclipse::jdt::internal::formatter::BinaryExpressionFragmentBuilder,2,2,1,1,36,0,3,0,42.0,9.0,11,1,3,2.0,5,21.0,11.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::formatter::BinaryExpressionFragmentBuilder,250.0,31,5,11,264.857,562.0,312.0,0,75.0,18.129,65.0,10.0645,74.0,8.06452,34.1734,9,9,0,0,0,7.58317,0.0319067,0.017719,0.197202,0.0287891,True
aeeem,org::eclipse::jdt::internal::core::TypeParameter,13,4,7,6,55,1,2,52,57.0,11.0,127,0,0,0.0,9,31.0,16.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::core::TypeParameter,79.0,16,6,6,198.143,130.0,51.0,0,22.0,8.125,20.0,3.1875,22.0,4.9375,50.2901,5,5,0,0,0,12.1917,0.0223898,0.134343,8.18775,0.168931,True
aeeem,org::eclipse::jdt::internal::core::util::AnnotationComponentValue,6,2,2,4,91,0,14,13,131.0,14.0,31,14,0,0.0,13,37.0,29.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::core::util::AnnotationComponentValue,392.0,14,3,3,222.857,443.0,51.0,0,180.0,31.6429,22.0,3.64286,180.0,28.0,13.5824,2,2,0,0,0,5.00863,0.00359703,0.120679,8.0086,0.157022,True
aeeem,org::eclipse::jdt::internal::codeassist::complete::CompletionNodeFound,1,1,1,0,0,0,5,0,3.0,1.0,23,1,0,4.0,1,1.0,1.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::codeassist::complete::CompletionNodeFound,19.0,21,6,4,367.0,129.0,110.0,0,32.0,6.14286,32.0,5.2381,8.0,0.904762,100.924,1,1,0,0,0,6.94335,0.00408339,0.00976588,0.162444,0.00112919,True
aeeem,org::eclipse::jdt::core::dom::Name,12,3,8,4,15,2,2,95,22.0,6.0,73,0,0,1.0,4,13.0,6.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::core::dom::Name,36.0,24,6,8,333.143,225.0,189.0,0,77.0,9.375,77.0,7.875,47.0,1.5,66.5175,2,1,0,0,0,6.70304,0.00381663,0.152618,8.10942,0.231938,True
aeeem,org::eclipse::jdt::internal::formatter::comment::CommentRange,6,1,5,1,66,0,1,17,136.0,12.0,0,1,0,0.0,5,66.0,51.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::formatter::comment::CommentRange,4.0,5,1,4,168.857,22.0,18.0,0,19.0,4.4,15.0,3.6,4.0,0.8,95.5909,2,1,0,0,0,4.22835,0.0100423,0.00972118,0.11164,0.00788645,True
aeeem,org::eclipse::jdt::internal::compiler::ast::JavadocImplicitTypeReference,7,5,1,6,55,0,1,384,91.0,11.0,87,0,0,1.0,7,38.0,25.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::compiler::ast::JavadocImplicitTypeReference,4.0,16,4,5,176.857,95.0,91.0,0,42.0,5.9375,22.0,5.6875,21.0,0.25,107.777,9,8,0,0,0,17.2339,0.0366339,0.161279,8.35272,0.254842,True
aeeem,org::eclipse::jdt::internal::compiler::util::HashSetOfInt,4,1,1,3,28,0,3,0,94.0,8.0,16,0,1,3.0,7,18.0,24.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::compiler::util::HashSetOfInt,0.0,2,2,1,22.7143,1.0,1.0,0,1.0,0.5,1.0,0.5,0.0,0.0,19.7143,1,1,0,0,1,1.47165,0.0013687,0.112489,7.91776,0.140566,True
aeeem,org::eclipse::jdt::internal::core::util::MementoTokenizer,14,1,12,2,3,0,18,0,80.0,3.0,8,18,0,0.0,3,11.0,24.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::core::util::MementoTokenizer,7.0,9,5,4,217.143,18.0,11.0,0,4.0,2.0,4.0,1.22222,4.0,0.777778,86.3968,2,1,0,0,1,8.16696,0.00523666,0.128231,8.09127,0.169519,True
aeeem,org::eclipse::jdt::internal::core::jdom::SimpleDOMBuilder,14,3,1,13,153,0,0,8,104.0,18.0,46,0,0,0.0,15,65.0,21.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::core::jdom::SimpleDOMBuilder,-144.0,65,7,7,367.0,643.0,787.0,0,217.0,9.89231,324.0,12.1077,13.0,-2.21538,60.7758,9,6,0,0,3,13.1641,0.00799878,0.151806,8.24874,0.248283,True
aeeem,org::eclipse::jdt::internal::core::util::DefaultStackMapFrame,3,2,1,2,28,0,7,0,51.0,8.0,25,7,0,0.0,7,13.0,12.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::core::util::DefaultStackMapFrame,0.0,4,1,4,126.571,3.0,3.0,0,1.0,0.75,1.0,0.75,0.0,0.0,74.0476,2,2,0,0,0,3.58477,0.00184347,0.119691,7.97924,0.157359,True
aeeem,org::eclipse::jdt::internal::formatter::FormatJavadocNode,5,1,5,0,28,3,6,78,27.0,8.0,8,0,0,0.0,4,12.0,7.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::formatter::FormatJavadocNode,39.0,5,1,2,9.14286,40.0,1.0,0,19.0,8.0,1.0,0.2,18.0,7.8,1.37143,6,5,1,0,1,1.15638,0.00982692,0.0339097,0.0945119,0.0903414,True
aeeem,org::eclipse::jdt::internal::core::search::matching::MatchLocatorParser,14,2,1,13,2080,1,4,402,681.0,65.0,8,1,0,3.0,2,237.0,223.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::core::search::matching::MatchLocatorParser,697.0,109,8,15,367.0,2519.0,1822.0,0,442.0,23.1101,290.0,16.7156,213.0,6.3945,155.613,36,33,4,1,0,17.5678,0.349033,0.158754,8.34992,0.249095,True
aeeem,org::eclipse::jdt::core::dom::ParenthesizedExpression,6,3,3,3,66,0,3,95,71.0,12.0,73,2,0,0.0,3,37.0,19.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::core::dom::ParenthesizedExpression,143.0,36,7,13,333.143,351.0,208.0,0,130.0,9.75,130.0,5.77778,58.0,3.97222,72.3289,8,7,0,0,0,7.95479,0.00397769,0.154542,8.1394,0.232145,True
aeeem,org::eclipse::jdt::internal::compiler::AbstractAnnotationProcessorManager,3,1,3,0,45,0,0,0,0.0,10.0,8,0,0,0.0,10,10.0,0.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::compiler::AbstractAnnotationProcessorManager,72.0,10,1,5,78.7143,85.0,13.0,0,55.0,8.5,3.0,1.3,54.0,7.2,15.4303,2,1,0,0,0,5.54249,0.0232235,0.0160548,0.156359,0.0200261,True
aeeem,org::eclipse::jdt::internal::compiler::lookup::UpdatedMethodBinding,1,3,1,0,1,0,1,37,7.0,2.0,72,0,0,1.0,2,2.0,2.0,1,0,0,0,0,1,aeeem,org::eclipse::jdt::internal::compiler::lookup::UpdatedMethodBinding,3.0,7,5,3,264.857,11.0,8.0,0,4.0,1.57143,4.0,1.14286,3.0,0.428571,94.5714,0,0,0,0,0,5.41657,0.0024968,0.0078453,0.127553,0.0010696,True
aeeem,org::eclipse::jdt::core::dom::ArrayAccess,4,3,1,3,91,0,5,95,109.0,14.0,73,3,0,0.0,5,51.0,27.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::core::dom::ArrayAccess,194.0,36,7,13,333.143,482.0,288.0,0,175.0,13.3889,175.0,8.0,76.0,5.38889,72.0033,8,7,0,0,0,7.95479,0.00397769,0.154542,8.1394,0.232145,True
aeeem,org::eclipse::jdt::internal::codeassist::complete::CompletionOnStringLiteral,1,6,0,1,3,0,2,386,13.0,3.0,85,0,0,2.0,3,7.0,3.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::codeassist::complete::CompletionOnStringLiteral,0.0,2,2,0,135.714,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,True
aeeem,org::eclipse::jdt::internal::core::hierarchy::RegionBasedTypeHierarchy,9,2,0,9,21,0,1,33,103.0,7.0,82,0,1,0.0,2,36.0,30.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::core::hierarchy::RegionBasedTypeHierarchy,81.0,38,7,3,367.0,476.0,395.0,0,152.0,12.5263,152.0,10.3947,56.0,2.13158,105.485,9,8,1,0,0,9.05113,0.0202702,0.0218898,0.238777,0.0324825,True
aeeem,org::eclipse::jdt::internal::core::PackageFragmentRoot,47,4,27,27,903,2,3,59,554.0,43.0,160,0,1,0.0,27,273.0,134.0,1,0,0,0,0,1,aeeem,org::eclipse::jdt::internal::core::PackageFragmentRoot,497.0,157,8,13,367.0,2349.0,1852.0,0,392.0,14.9618,392.0,11.7962,295.0,3.16561,94.4644,39,35,2,1,3,23.8259,0.0815601,0.223021,8.62125,0.410867,True
aeeem,org::eclipse::jdt::core::util::CompilationUnitSorter,3,1,0,3,3,0,1,0,19.0,3.0,8,0,2,0.0,1,8.0,6.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::core::util::CompilationUnitSorter,397.0,45,8,17,281.714,1126.0,729.0,0,157.0,25.0222,306.0,16.2,148.0,8.82222,67.46,5,4,2,1,1,14.6865,0.142125,0.167995,8.30963,0.242834,True
aeeem,org::eclipse::jdt::internal::compiler::ast::Annotation,33,4,19,16,45,3,5,384,357.0,10.0,69,1,1,3.0,9,94.0,118.0,1,0,0,0,0,1,aeeem,org::eclipse::jdt::internal::compiler::ast::Annotation,248.0,78,7,15,255.714,1262.0,1014.0,1,219.0,16.1795,246.0,13.0,205.0,3.17949,64.8228,26,23,6,2,1,27.4521,0.071775,0.187975,8.62271,0.315806,True
aeeem,org::eclipse::jdt::internal::compiler::ast::JavadocFieldReference,7,6,2,5,15,1,4,394,87.0,6.0,107,0,0,4.0,5,34.0,25.0,1,0,0,0,0,1,aeeem,org::eclipse::jdt::internal::compiler::ast::JavadocFieldReference,70.0,44,7,10,239.143,244.0,174.0,0,31.0,5.54545,21.0,3.95455,17.0,1.59091,57.1985,22,20,1,0,1,20.2148,0.0266789,0.180599,8.45349,0.287555,True
aeeem,org::eclipse::jdt::internal::codeassist::select::SelectionOnSingleNameReference,6,7,1,5,3,0,0,419,40.0,3.0,115,0,0,0.0,3,23.0,15.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::codeassist::select::SelectionOnSingleNameReference,27.0,33,5,5,367.0,168.0,141.0,0,74.0,5.09091,74.0,4.27273,11.0,0.818182,67.8172,3,3,0,0,0,7.99656,0.00440239,0.134248,8.09896,0.197885,True
aeeem,org::eclipse::jdt::internal::core::dom::rewrite::RewriteEventStore,22,1,6,16,903,0,12,0,474.0,43.0,8,5,13,4.0,30,273.0,133.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::core::dom::rewrite::RewriteEventStore,464.0,25,8,7,220.143,1229.0,765.0,0,291.0,49.16,122.0,30.6,169.0,18.56,81.2442,6,6,1,0,1,10.7103,0.22605,0.0223479,0.270568,0.0316001,True
aeeem,org::eclipse::jdt::internal::compiler::ast::EmptyStatement,6,3,1,5,21,0,0,380,32.0,7.0,38,0,0,0.0,7,17.0,9.0,0,0,0,0,0,0,aeeem,org::eclipse::jdt::internal::compiler::ast::EmptyStatement,40.0,28,6,6,351.857,115.0,75.0,0,34.0,4.10714,34.0,2.67857,11.0,1.42857,72.0658,1,1,0,0,0,7.98927,0.00263523,0.0113212,0.187307,0.00125779,True
aeeem,org::eclipse::jdt::internal::compiler::ClassFile,50,1,18,37,1891,1,22,249,6113.0,62.0,8,1,22,17.0,39,1095.0,1042.0,6,1,1,0,0,1,aeeem,org::eclipse::jdt::internal::compiler::ClassFile,6094.0,226,10,71,367.0,50221.0,44127.0,0,3693.0,222.217,2958.0,195.252,2050.0,26.9646,91.0942,69,64,7,5,3,43.9774,1.52601,0.28485,9.18277,0.545311,True
aeeem,org::eclipse::jdt::internal::core::ClasspathChange,18,1,2,17,55,0,8,0,469.0,11.0,8,0,5,8.0,6,159.0,108.0,1,0,0,0,0,1,aeeem,org::eclipse::jdt::internal::core::ClasspathChange,72.0,15,2,2,105.0,120.0,48.0,0,27.0,8.0,20.0,3.2,26.0,4.8,60.5952,11,8,1,1,3,14.2639,0.0765557,0.204926,8.39423,0.435957,True
