dataset_family,file_module_id,code_churn,commit_count,num_developers,bugfix_commit_count,days_since_last_modified,lines_added,lines_deleted,numberOfRefactoringsUntil,maxLinesAddedUntil,avgLinesAddedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,maxCodeChurnUntil,avgCodeChurnUntil,weightedAgeWithRespectTo,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy
aeeem,org::eclipse::pde::internal::core::WorkspaceModelManager,-811.0,114,9,2,335.286,2068.0,2879.0,0,547.0,18.1404,709.0,25.2544,100.0,-7.11403,133.395,17,17,7,5,2,27.3621,0.425979,0.0607412,0.706161,0.0782246
aeeem,org::eclipse::pde::internal::runtime::registry::ExtensionPointAdapter,4.0,3,2,0,381.0,4.0,0.0,0,4.0,1.33333,0.0,0.0,4.0,1.33333,0.571429,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::pde::internal::ui::wizards::product::BaseManifestOperation,190.0,12,3,0,150.571,271.0,81.0,0,106.0,22.5833,47.0,6.75,106.0,15.8333,11.2177,1,1,0,0,0,11.8796,0.0502055,0.0313731,0.320965,0.053463
aeeem,org::eclipse::pde::internal::ui::preferences::XMLSyntaxColorTab,123.0,12,3,0,149.143,163.0,40.0,0,79.0,13.5833,13.0,3.33333,79.0,10.25,5.0447,1,0,0,0,0,5.24229,0.0159569,0.0179873,0.152022,0.0444688
aeeem,org::eclipse::pde::internal::ui::editor::schema::ElementSection,661.0,66,9,2,335.286,2036.0,1375.0,2,286.0,30.8485,224.0,20.8333,129.0,10.0152,180.901,27,22,0,0,0,26.2376,0.272418,0.067819,0.705353,0.107311
aeeem,org::eclipse::pde::internal::ui::editor::schema::ElementSectionDragAdapter,5.0,10,7,1,303.571,56.0,51.0,0,18.0,5.6,22.0,5.1,10.0,0.5,142.923,1,1,0,0,0,7.39875,0.0101825,0.0178081,0.192754,0.0345324
aeeem,org::eclipse::pde::ui::launcher::BundlesTab,-19.0,13,4,0,104.429,35.0,54.0,0,9.0,2.69231,28.0,4.15385,7.0,-1.46154,46.1959,5,4,1,1,0,9.56944,0.0272052,0.0704335,0.35829,0.190859
aeeem,org::eclipse::pde::internal::ui::wizards::product::ProductFromConfigOperation,35.0,15,4,0,190.143,101.0,66.0,0,26.0,6.73333,16.0,4.4,20.0,2.33333,68.7341,2,2,0,0,0,15.1351,0.0246781,0.0450429,0.417368,0.101606
aeeem,org::eclipse::pde::internal::ui::refactoring::CreateHeaderChangeOperation,2.0,5,2,0,71.8571,38.0,36.0,2,20.0,7.6,35.0,7.2,14.0,0.4,22.0226,3,3,0,0,0,5.83014,0.00668139,0.0235508,0.180778,0.0565766
aeeem,org::eclipse::pde::internal::ui::build::PluginExportJob,-75.0,9,4,0,170.286,19.0,94.0,0,7.0,2.11111,71.0,10.4444,7.0,-8.33333,46.1429,2,2,0,0,0,8.66479,0.0215941,0.0243177,0.237853,0.0451376
aeeem,org::eclipse::pde::internal::ui::editor::schema::SchemaFormOutlinePage,-10.0,22,8,1,335.286,132.0,142.0,0,35.0,6.0,49.0,6.45455,7.0,-0.454545,138.313,3,2,0,0,0,11.7129,0.0163425,0.0358245,0.321985,0.0910991
aeeem,org::eclipse::pde::internal::ui::editor::site::SiteLabelProvider,-10.0,11,5,0,194.143,48.0,58.0,0,24.0,4.36364,22.0,5.27273,22.0,-0.909091,102.824,5,5,0,0,0,10.1348,0.0152872,0.0262155,0.271462,0.0451843
aeeem,org::eclipse::pde::internal::ui::launcher::TracingPropertySource,56.0,18,7,1,335.286,449.0,393.0,0,167.0,24.9444,156.0,21.8333,15.0,3.11111,130.322,4,3,2,0,0,7.22788,0.0490896,0.0656056,0.298961,0.138708
aeeem,org::eclipse::pde::internal::ui::refactoring::RenamePluginWizardPage,-51.0,5,2,0,79.8571,32.0,83.0,2,20.0,6.4,74.0,16.6,3.0,-10.2,33.1875,4,2,0,0,0,5.65618,0.0496529,0.0408704,0.211,0.125862
aeeem,org::eclipse::pde::internal::ui::wizards::WizardNode,12.0,13,8,2,335.286,86.0,74.0,0,44.0,6.61538,43.0,5.69231,6.0,0.923077,232.954,1,1,0,0,0,10.8895,0.0125432,0.037552,0.307941,0.101694
aeeem,org::eclipse::pde::internal::ui::wizards::feature::FeatureSpecPage,-78.0,21,6,1,240.714,267.0,345.0,0,73.0,12.7143,209.0,16.4286,32.0,-3.71429,56.2836,6,6,1,0,0,9.9241,0.0344885,0.0205227,0.248526,0.0345085
aeeem,org::eclipse::pde::internal::runtime::registry::ExtensionAdapter,4.0,3,2,0,381.0,4.0,0.0,0,4.0,1.33333,0.0,0.0,4.0,1.33333,0.571429,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::pde::internal::ui::wizards::PDEWizardNewFileCreationPage,16.0,3,3,0,83.0,22.0,6.0,1,19.0,7.33333,5.0,2.0,18.0,5.33333,7.77273,1,1,0,0,0,3.20993,0.00916013,0.0135718,0.10044,0.0364377
aeeem,org::eclipse::pde::ui::templates::TemplateOption,49.0,14,6,2,333.143,176.0,127.0,0,72.0,12.5714,72.0,9.07143,72.0,3.5,68.6713,2,2,0,0,0,5.98276,0.00246646,0.0158814,0.159804,0.0344317
aeeem,org::eclipse::pde::internal::ui::util::LineBreakingReader,-4.0,2,2,0,111.714,2.0,6.0,0,2.0,1.0,6.0,3.0,0.0,-2.0,77.5714,1,0,0,0,0,1.76682,0.000199534,0.0100966,0.0617154,0.0339284
aeeem,org::eclipse::pde::internal::ui::util::XMLRootElementMatcher,-6.0,2,2,0,55.1429,10.0,16.0,0,10.0,5.0,16.0,8.0,0.0,-3.0,21.0,1,1,0,0,0,1.76682,0.000648486,0.0100966,0.0617154,0.0339284
aeeem,org::eclipse::pde::internal::ui::editor::plugin::DependencyManagementSection,422.0,23,4,2,128.429,770.0,348.0,0,219.0,33.4783,263.0,15.1304,219.0,18.3478,66.7935,14,10,0,0,0,11.6025,0.1664,0.0329527,0.321663,0.0549521
aeeem,org::eclipse::pde::internal::ui::templates::rcp::ViewRCPTemplate,1.0,6,4,0,95.5714,37.0,36.0,1,31.0,6.16667,33.0,6.0,3.0,0.166667,53.0772,5,2,0,0,0,7.21846,0.0143621,0.0252565,0.213975,0.0510125
aeeem,org::eclipse::pde::internal::core::text::XMLEditingModel,354.0,15,4,0,151.143,440.0,86.0,0,111.0,29.3333,25.0,5.73333,110.0,23.6,62.825,4,3,2,1,0,12.5527,0.0759616,0.0444917,0.365311,0.107408
aeeem,org::eclipse::pde::internal::core::SearchablePluginsManager,209.0,51,8,1,307.0,886.0,677.0,0,239.0,17.3725,275.0,13.2745,59.0,4.09804,160.78,18,15,3,1,0,27.2338,0.205914,0.0701576,0.724685,0.124462
aeeem,org::eclipse::pde::internal::ui::editor::site::ArchiveSection,10.0,17,6,0,257.429,476.0,466.0,0,213.0,28.0,298.0,27.4118,189.0,0.588235,51.6633,2,1,0,0,0,12.0816,0.0255831,0.0277645,0.313029,0.0431372
aeeem,org::eclipse::pde::internal::core::AbstractNLModel,104.0,7,4,0,92.5714,110.0,6.0,0,56.0,15.7143,4.0,0.857143,56.0,14.8571,6.81558,1,1,0,0,0,8.13388,0.021011,0.0270611,0.23711,0.0521245
aeeem,org::eclipse::pde::internal::ui::editor::feature::IncludedFeaturesSection,212.0,42,8,1,331.714,666.0,454.0,0,179.0,15.8571,123.0,10.8095,66.0,5.04762,147.961,19,15,1,0,1,15.7846,0.0939523,0.0347609,0.405879,0.0459457
aeeem,org::eclipse::pde::internal::ui::refactoring::RenameProjectChange,-5.0,4,1,0,79.8571,21.0,26.0,1,17.0,5.25,24.0,6.5,2.0,-1.25,37.9456,2,1,0,0,0,4.63082,0.00267482,0.0176659,0.140528,0.0411674
aeeem,org::eclipse::pde::internal::ui::editor::text::PDESelectAnnotationRulerAction,-11.0,4,3,0,130.0,11.0,22.0,0,10.0,2.75,19.0,5.5,0.0,-2.75,92.974,1,1,0,0,0,4.7997,0.00254292,0.0186918,0.146801,0.0438528
aeeem,org::eclipse::pde::internal::ui::wizards::imports::FeatureImportWizard,-75.0,20,8,2,299.429,243.0,318.0,0,86.0,12.15,112.0,15.9,14.0,-3.75,178.855,3,2,0,0,0,14.2974,0.0909471,0.0310537,0.365666,0.0433387
aeeem,org::eclipse::pde::internal::ui::templates::ide::UniversalWelcomeTemplate,2.0,5,3,0,95.5714,33.0,31.0,1,17.0,6.6,26.0,6.2,14.0,0.4,37.0693,4,1,0,0,0,5.87009,0.0151196,0.0222232,0.178441,0.0492627
aeeem,org::eclipse::pde::internal::ui::editor::PDEProjectionSourcePage,274.0,10,4,1,122.429,327.0,53.0,0,106.0,32.7,40.0,5.3,106.0,27.4,12.1857,3,1,0,0,0,6.91542,0.116567,0.019516,0.190289,0.0366319
aeeem,org::eclipse::pde::internal::core::exports::BuildUtilities,0.0,2,2,0,128.143,1.0,1.0,0,1.0,0.5,1.0,0.5,0.0,0.0,92.0,0,0,0,0,0,1.77712,7.78929e-05,0.00961856,0.0609203,0.0309529
aeeem,org::eclipse::pde::internal::ui::correction::RemoveRequireBundleResolution,8.0,5,4,1,150.429,15.0,7.0,1,10.0,3.0,5.0,1.4,10.0,1.6,43.819,1,0,0,0,0,4.47111,0.00279577,0.0150035,0.129062,0.0354106
aeeem,org::eclipse::pde::internal::ui::commands::TagManager,-3.0,3,2,0,104.857,32.0,35.0,0,28.0,10.6667,31.0,11.6667,0.0,-1.0,63.4107,0,0,0,0,0,3.17095,0.00301798,0.0131168,0.0982862,0.0354147
aeeem,org::eclipse::pde::internal::ui::search::dependencies::PackageFinder,-29.0,3,1,0,83.8571,80.0,109.0,0,79.0,26.6667,108.0,36.3333,0.0,-9.66667,49.1643,2,2,0,0,0,3.12618,0.00543243,0.0135406,0.0986963,0.0368315
aeeem,org::eclipse::pde::internal::core::schema::SchemaRegistry,-104.0,43,9,4,335.286,760.0,864.0,0,332.0,17.6744,385.0,20.093,66.0,-2.4186,91.8015,9,9,1,1,2,17.4516,0.0436441,0.0433158,0.46316,0.0688407
aeeem,org::eclipse::pde::internal::ui::editor::site::NewArchiveDialog,51.0,18,6,1,287.857,223.0,172.0,0,141.0,12.3889,69.0,9.55556,72.0,2.83333,93.8065,2,2,0,0,0,10.6248,0.0141928,0.0212265,0.26377,0.034525
aeeem,org::eclipse::pde::internal::core::text::bundle::BundleNameHeader,63.0,4,2,0,151.0,67.0,4.0,0,32.0,16.75,4.0,1.0,32.0,15.75,5.34755,0,0,0,0,0,3.30831,0.00361819,0.0116346,0.0962807,0.0310383
aeeem,org::eclipse::pde::internal::ui::wizards::exports::FeatureOptionsTab,181.0,10,4,0,140.0,214.0,33.0,0,77.0,21.4,20.0,3.3,77.0,18.1,28.3264,2,1,0,0,0,7.17242,0.0549387,0.0339255,0.228232,0.104807
aeeem,org::eclipse::pde::internal::core::exports::SiteBuildOperation,46.0,7,3,0,128.143,62.0,16.0,0,34.0,8.85714,6.0,2.28571,33.0,6.57143,110.7,4,3,0,0,0,5.05091,0.0566947,0.0647697,0.247483,0.207366
aeeem,org::eclipse::pde::internal::core::converter::PluginConverter,17.0,7,3,0,106.0,85.0,68.0,0,41.0,12.1429,30.0,9.71429,11.0,2.42857,30.2353,4,3,0,0,0,8.61553,0.0282923,0.0295969,0.252942,0.0617146
aeeem,org::eclipse::pde::internal::ui::nls::ExternalizeStringsProcessor,-13.0,2,2,0,58.0,8.0,21.0,0,8.0,4.0,21.0,10.5,0.0,-6.5,23.8571,1,0,0,0,0,1.76682,0.000723311,0.0100966,0.0617154,0.0339284
aeeem,org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpContext,0.0,1,1,0,33.4286,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::pde::internal::ui::wizards::feature::OpenProjectWizardAction,10.0,15,6,1,228.0,48.0,38.0,0,10.0,3.2,8.0,2.53333,10.0,0.666667,79.1696,2,2,0,0,0,12.9417,0.0112638,0.0244018,0.317737,0.034705
aeeem,org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpContentProvider,0.0,1,1,0,33.4286,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::pde::internal::ui::wizards::product::BaseProductCreationOperation,48.0,26,5,1,190.143,168.0,120.0,0,29.0,6.46154,49.0,4.61538,15.0,1.84615,66.2338,7,6,1,0,0,25.2449,0.0389087,0.0635022,0.664292,0.119833
aeeem,org::eclipse::pde::internal::ui::editor::site::FeaturesPage,78.0,17,6,0,241.714,195.0,117.0,0,49.0,11.4706,31.0,6.88235,36.0,4.58824,62.1326,1,1,0,0,0,10.9524,0.0164397,0.0252949,0.283022,0.0426652
aeeem,org::eclipse::pde::internal::ui::preferences::TargetEnvironmentPreferenceNode,-87.0,8,3,0,239.0,20.0,107.0,0,10.0,2.5,93.0,13.375,10.0,-10.875,75.6929,1,1,0,0,0,4.02695,0.0243572,0.00559731,0.0939898,0.000502744
aeeem,org::eclipse::pde::internal::core::feature::FeatureInfo,10.0,20,7,1,335.286,110.0,100.0,0,38.0,5.5,39.0,5.0,10.0,0.5,79.8883,1,1,0,0,0,9.5123,0.00558744,0.0193122,0.237287,0.031428
aeeem,org::eclipse::pde::internal::ui::wizards::product::ProductDefinitionOperation,560.0,39,6,0,187.857,1217.0,657.0,0,223.0,31.2051,118.0,16.8462,220.0,14.359,61.2122,13,12,1,0,0,26.3437,0.273569,0.0534454,0.662987,0.0653376
aeeem,org::eclipse::pde::internal::ui::launcher::OSGiValidationOperation,0.0,2,1,0,77.4286,1.0,1.0,0,1.0,0.5,1.0,0.5,0.0,0.0,5.85714,1,1,0,0,0,1.50465,0.000441945,0.0041253,0.0418317,0.00433591
aeeem,org::eclipse::pde::internal::core::util::HeaderMap,0.0,2,2,0,72.4286,4.0,4.0,0,4.0,2.0,4.0,2.0,0.0,0.0,36.2857,1,1,0,0,0,1.77712,0.000311572,0.00961856,0.0609203,0.0309529
aeeem,org::eclipse::pde::internal::core::text::DocumentXMLNode,0.0,2,2,0,56.4286,1.0,1.0,0,1.0,0.5,1.0,0.5,0.0,0.0,20.2857,1,0,0,0,0,1.77712,7.78929e-05,0.00961856,0.0609203,0.0309529
aeeem,org::eclipse::pde::internal::ui::refactoring::PDERefactoringAction,10.0,3,1,0,45.8571,22.0,12.0,1,12.0,7.33333,12.0,4.0,10.0,3.33333,7.75325,1,0,0,0,0,3.05459,0.00499974,0.0158218,0.103073,0.0489416
aeeem,org::eclipse::ui::internal::views::log::SharedImages,1.0,3,1,0,49.4286,12.0,11.0,0,9.0,4.0,10.0,3.66667,2.0,0.333333,10.5,1,0,0,0,0,2.99178,0.00257075,0.0147972,0.0994126,0.0438154
aeeem,org::eclipse::pde::internal::ui::editor::text::XMLDoubleClickStrategy,-3.0,4,3,0,147.571,6.0,9.0,0,4.0,1.5,7.0,2.25,0.0,-0.75,83.0476,1,1,0,0,0,4.30172,0.00123235,0.0140827,0.122757,0.0344154
aeeem,org::eclipse::pde::internal::runtime::PDERuntimePlugin,4.0,4,2,0,381.0,5.0,1.0,0,4.0,1.25,1.0,0.25,4.0,1.0,3.25714,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::pde::internal::core::builders::PDEMarkerFactory,43.0,23,4,7,133.571,94.0,51.0,1,24.0,4.08696,18.0,2.21739,11.0,1.86957,32.6565,19,7,0,0,0,12.4057,0.0268853,0.0381883,0.350401,0.0766164
aeeem,org::eclipse::pde::internal::ui::correction::AddBuildEntryResolution,6.0,4,2,2,130.857,11.0,5.0,1,10.0,2.75,4.0,1.25,10.0,1.5,11.9091,1,1,0,0,0,3.18664,0.00254719,0.0122967,0.0957854,0.0341758
aeeem,org::eclipse::pde::internal::ui::editor::toc::details::TocLinkDetails,366.0,10,4,0,61.1429,455.0,89.0,0,212.0,45.5,46.0,8.9,212.0,36.6,3.5551,4,2,0,0,0,5.02919,0.0482,0.0210204,0.157739,0.0521834
aeeem,org::eclipse::pde::internal::core::plugin::AbstractPluginModelBase,2.0,61,9,2,335.286,508.0,506.0,1,54.0,8.32787,82.0,8.29508,40.0,0.0327869,120.229,6,6,1,1,1,22.588,0.0495584,0.0493253,0.581421,0.0586375
aeeem,org::eclipse::pde::internal::ui::wizards::imports::PluginImportWizardExpressPage,126.0,46,7,0,275.429,428.0,302.0,0,50.0,9.30435,72.0,6.56522,41.0,2.73913,80.5377,8,7,1,1,0,19.4361,0.0329271,0.0421124,0.49789,0.0542399
aeeem,org::eclipse::pde::internal::ui::editor::build::BuildInputContextManager,-2.0,8,4,0,227.429,23.0,25.0,0,10.0,2.875,10.0,3.125,4.0,-0.25,19.646,0,0,0,0,0,4.64887,0.00198373,0.00622749,0.107619,0.000428437
aeeem,org::eclipse::pde::internal::ui::tests::macro::ViewCommandTarget,-6.0,5,3,0,183.857,6.0,12.0,0,3.0,1.2,6.0,2.4,0.0,-1.2,116.833,0,0,0,0,0,6.18007,0.00568366,0.0179441,0.170538,0.037331
aeeem,org::eclipse::pde::internal::ui::correction::AbstractManifestMarkerResolution,-8.0,6,3,2,128.286,20.0,28.0,1,10.0,3.33333,18.0,4.66667,7.0,-1.33333,28.5714,1,1,0,0,0,3.18664,0.00672095,0.0122967,0.0957854,0.0341758
aeeem,org::eclipse::pde::internal::ui::editor::target::TargetInputContext,-9.0,4,3,0,144.857,10.0,19.0,0,7.0,2.5,17.0,4.75,1.0,-2.25,95.1714,1,1,0,0,0,4.57263,0.00266161,0.0173552,0.138328,0.0411648
aeeem,org::eclipse::pde::internal::ui::nls::ModelChangeTable,110.0,10,3,0,154.857,170.0,60.0,0,74.0,17.0,43.0,6.0,74.0,11.0,9.96639,1,1,0,0,0,6.30121,0.0130875,0.0166482,0.168658,0.0345068
aeeem,org::eclipse::pde::internal::ui::samples::SelectionPage,0.0,2,2,0,151.143,32.0,32.0,0,32.0,16.0,32.0,16.0,0.0,0.0,117.0,0,0,0,0,0,1.76682,0.00159627,0.0100966,0.0617154,0.0339284
aeeem,org::eclipse::pde::internal::ui::wizards::extension::NewSchemaFileMainPage,169.0,22,8,1,335.286,340.0,171.0,0,93.0,15.4545,28.0,7.77273,67.0,7.68182,182.176,4,4,1,0,0,16.1061,0.116715,0.0344706,0.410909,0.0448919
aeeem,org::eclipse::pde::internal::core::util::CheatSheetUtil,57.0,4,3,0,102.0,69.0,12.0,0,61.0,17.25,8.0,3.0,58.0,14.25,31.0745,2,2,0,0,0,4.79899,0.0212025,0.0180854,0.145418,0.0404947
aeeem,org::eclipse::pde::internal::ui::editor::toc::details::TocTopicDetails,444.0,9,4,0,61.1429,542.0,98.0,0,252.0,60.2222,51.0,10.8889,252.0,49.3333,3.74275,3,1,0,0,0,5.02919,0.0582724,0.0210204,0.157739,0.0521834
aeeem,org::eclipse::pde::internal::ui::refactoring::MoveFromChange,37.0,8,3,0,157.286,67.0,30.0,0,21.0,8.375,14.0,3.75,18.0,4.625,16.2964,0,0,0,0,0,5.35698,0.00982125,0.0148854,0.144873,0.0341501
aeeem,org::eclipse::pde::internal::ui::wizards::FeatureSelectionDialog,-11.0,9,5,0,188.286,23.0,34.0,0,10.0,2.55556,9.0,3.77778,8.0,-1.22222,104.404,2,2,0,0,0,11.7134,0.0376238,0.0404395,0.332493,0.106803
aeeem,org::eclipse::pde::internal::ui::preferences::TargetPlatformPreferencePage,707.0,104,10,3,335.286,1965.0,1258.0,0,290.0,18.8942,164.0,12.0962,250.0,6.79808,166.53,35,33,5,2,1,34.5185,0.215509,0.102973,0.948907,0.226757
aeeem,org::eclipse::pde::internal::ui::refactoring::PDERenameParticipant,43.0,12,4,0,158.143,139.0,96.0,2,42.0,11.5833,49.0,8.0,32.0,3.58333,49.7225,3,1,0,0,0,11.9189,0.0427451,0.0333459,0.324421,0.0707195
aeeem,org::eclipse::pde::internal::core::text::bundle::ExportPackageHeader,92.0,13,4,2,151.143,145.0,53.0,0,48.0,11.1538,30.0,4.07692,48.0,7.07692,28.4443,4,3,0,0,0,9.66991,0.0155881,0.0256749,0.262385,0.0412338
aeeem,org::eclipse::pde::internal::core::ant::ConvertSchemaToHTML,-44.0,13,5,0,133.571,55.0,99.0,0,33.0,4.23077,58.0,7.61538,1.0,-3.38462,75.4987,6,5,0,0,0,13.2632,0.0196488,0.0375789,0.36862,0.0580681
aeeem,org::eclipse::pde::internal::ui::compare::ManifestContentMergeViewerCreator,10.0,3,1,0,144.429,11.0,1.0,0,10.0,3.66667,1.0,0.333333,10.0,3.33333,17.3896,2,1,0,0,0,2.5349,0.00238503,0.00398611,0.0610414,0.000487047
aeeem,org::eclipse::pde::internal::ui::launcher::BundleLauncherHelper,37.0,7,3,0,71.5714,74.0,37.0,0,33.0,10.5714,20.0,5.28571,27.0,5.28571,39.6236,7,7,1,0,0,7.25623,0.0197049,0.043408,0.254391,0.144345
aeeem,org::eclipse::pde::internal::ui::wizards::templates::TemplateSelectionPage,5.0,25,6,2,335.286,264.0,259.0,0,82.0,10.56,65.0,10.36,23.0,0.2,92.7451,6,5,1,0,0,8.42705,0.02255,0.0222931,0.226056,0.042673
aeeem,org::eclipse::pde::internal::ui::wizards::toc::TocOperation,190.0,6,3,0,61.1429,231.0,41.0,0,99.0,38.5,27.0,6.83333,99.0,31.6667,3.54174,2,1,0,0,0,5.02919,0.0276205,0.0210204,0.157739,0.0521834
aeeem,org::eclipse::pde::internal::ui::wizards::imports::PluginImportOperation,403.0,133,9,4,335.286,3644.0,3241.0,0,368.0,27.3985,617.0,24.3684,148.0,3.03008,151.622,40,35,7,4,4,37.6698,0.571881,0.112971,1.03804,0.252898
aeeem,org::eclipse::pde::internal::ui::editor::plugin::rows::ChoiceAttributeRow,75.0,17,6,1,227.429,129.0,54.0,0,30.0,7.58824,28.0,3.17647,28.0,4.41176,71.0277,5,4,1,0,0,14.001,0.0132737,0.0340241,0.370064,0.0496795
aeeem,org::eclipse::pde::internal::ui::launcher::BaseBlock,375.0,17,4,1,156.429,481.0,106.0,0,182.0,28.2941,64.0,6.23529,182.0,22.0588,21.0582,2,1,0,0,0,11.1725,0.0513363,0.032988,0.310246,0.0683092
aeeem,org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpTreeSection,-2.0,2,1,0,33.4286,5.0,7.0,0,5.0,2.5,7.0,3.5,0.0,-1.0,1.14286,2,1,0,0,0,1.38451,0.00238374,0.00833719,0.0492619,0.0290675
aeeem,org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSAbstractAddAction,-15.0,3,2,0,98.0,17.0,32.0,0,9.0,5.66667,22.0,10.6667,0.0,-5.0,48.3529,2,2,0,0,0,3.1496,0.00973053,0.0143462,0.101419,0.0398337
aeeem,org::eclipse::pde::internal::core::builders::PluginErrorReporter,-42.0,6,4,0,335.286,38.0,80.0,0,30.0,6.33333,70.0,13.3333,0.0,-7.0,180.481,1,1,0,0,0,4.50833,0.0182125,0.0137612,0.126122,0.0313699
aeeem,org::eclipse::pde::internal::ui::editor::plugin::DependenciesPage,-21.0,33,8,1,227.429,325.0,346.0,0,38.0,9.84848,75.0,10.4848,36.0,-0.636364,80.1776,6,5,0,0,0,23.6028,0.0792191,0.0482927,0.594342,0.062639
aeeem,org::eclipse::pde::internal::ui::editor::feature::FeatureOutlinePage,4.0,23,7,1,335.286,252.0,248.0,0,100.0,10.9565,75.0,10.7826,58.0,0.173913,131.959,5,4,0,0,0,15.4609,0.0403147,0.034877,0.398501,0.0533119
aeeem,org::eclipse::pde::internal::core::product::ConfigurationFileInfo,171.0,14,4,1,190.857,266.0,95.0,0,185.0,19.0,36.0,6.78571,157.0,12.2143,136.083,3,2,0,0,0,8.50408,0.149015,0.02671,0.234636,0.0738205
aeeem,org::eclipse::pde::internal::ui::editor::TreeSection,39.0,14,6,1,335.286,83.0,44.0,0,17.0,5.92857,6.0,3.14286,12.0,2.78571,190.706,4,2,0,0,0,10.7594,0.0127959,0.0258963,0.282301,0.043071
aeeem,org::eclipse::pde::internal::ui::editor::schema::NewAttributeAction,2.0,14,9,1,335.286,97.0,95.0,0,41.0,6.92857,44.0,6.78571,6.0,0.142857,217.811,4,3,0,0,0,10.5501,0.0157771,0.0303891,0.28857,0.0683741
aeeem,org::eclipse::pde::internal::ui::samples::SampleStandbyContent,-8.0,4,2,0,151.143,49.0,57.0,0,46.0,12.25,54.0,14.25,0.0,-2.0,113.484,0,0,0,0,0,4.76964,0.00451157,0.0175417,0.142682,0.0409361
aeeem,org::eclipse::pde::internal::ui::wizards::product::ProductIntroWizardPage,14.0,16,3,2,158.286,175.0,161.0,0,49.0,10.9375,50.0,10.0625,24.0,0.875,46.9641,5,5,0,0,0,12.713,0.0427051,0.0386161,0.358507,0.0735318
aeeem,org::eclipse::pde::internal::core::target::ArgumentsInfo,10.0,4,3,0,144.286,20.0,10.0,0,10.0,5.0,9.0,2.5,10.0,2.5,58.15,1,1,0,0,0,4.31202,0.00308606,0.0136047,0.121962,0.0314399
aeeem,org::eclipse::pde::internal::ui::editor::contentassist::display::SingleCharReader,-1.0,3,2,1,110.857,9.0,10.0,0,8.0,3.0,9.0,3.33333,0.0,-0.333333,68.2857,1,1,0,0,0,3.19189,0.00128925,0.0126634,0.097192,0.03454
aeeem,org::eclipse::pde::internal::ui::tests::macro::StructuredSelectionCommand,13.0,6,3,0,183.857,46.0,33.0,0,19.0,7.66667,19.0,5.5,11.0,2.16667,70.1087,0,0,0,0,0,7.2787,0.0106166,0.0194086,0.196003,0.037387
aeeem,org::eclipse::pde::internal::core::text::bundle::RequiredExecutionEnvironmentHeader,205.0,17,4,1,151.143,459.0,254.0,0,117.0,27.0,97.0,14.9412,117.0,12.0588,23.3249,1,0,0,0,0,9.64564,0.0678908,0.0266966,0.26412,0.0479881
aeeem,org::eclipse::pde::ui::launcher::EquinoxSettingsTab,-201.0,8,4,0,154.429,8.0,209.0,0,2.0,1.0,102.0,26.125,1.0,-25.125,82.8214,2,1,0,0,0,8.00589,0.0621135,0.0288973,0.236267,0.0703376
aeeem,org::eclipse::pde::internal::ui::editor::contentassist::TypePackageCompletionProcessor,446.0,15,3,1,114.0,701.0,255.0,1,203.0,46.7333,126.0,17.0,203.0,29.7333,15.2189,5,4,0,0,0,11.0132,0.186016,0.0362948,0.319893,0.069738
aeeem,org::eclipse::pde::internal::ui::editor::actions::SortAction,36.0,11,3,0,110.143,88.0,52.0,0,56.0,8.0,23.0,4.72727,48.0,3.27273,17.7208,11,9,0,0,0,10.5919,0.0369478,0.0306694,0.29603,0.0493015
aeeem,org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterCSWizardPage,240.0,9,2,0,97.4286,541.0,301.0,0,418.0,60.1111,143.0,33.4444,354.0,26.6667,14.2345,6,6,0,0,0,9.50088,0.168814,0.031553,0.276775,0.0604422
aeeem,org::eclipse::ui::internal::views::log::LogSession,16.0,6,1,0,49.4286,79.0,63.0,0,40.0,13.1667,32.0,10.5,26.0,2.66667,15.0362,4,2,1,0,0,6.6749,0.105389,0.0821671,0.332866,0.209245
aeeem,org::eclipse::pde::internal::ui::launcher::OSGiFrameworkBlock,342.0,10,3,0,107.0,391.0,49.0,2,176.0,39.1,29.0,4.9,176.0,34.2,7.31129,3,2,0,0,0,10.3881,0.0899472,0.0345272,0.30102,0.0719625
