dataset_family,file_module_id,code_churn,commit_count,num_developers,bugfix_commit_count,days_since_last_modified,lines_added,lines_deleted,numberOfRefactoringsUntil,maxLinesAddedUntil,avgLinesAddedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,maxCodeChurnUntil,avgCodeChurnUntil,weightedAgeWithRespectTo,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy
aeeem,org::eclipse::osgi::internal::module::GenericCapability,0.0,1,1,0,118.714,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::internal::core::PolicyHandler,9.0,5,2,0,163.0,28.0,19.0,0,13.0,5.6,12.0,3.8,9.0,1.8,89.9388,3,3,0,0,0,5.55183,0.0656852,0.0218849,0.165368,0.0582527
aeeem,org::eclipse::osgi::framework::internal::core::ServiceUse,-85.0,20,7,4,239.143,439.0,524.0,1,259.0,21.95,306.0,26.2,14.0,-4.25,64.603,3,3,2,1,0,5.71254,0.116713,0.0253502,0.171902,0.0832536
aeeem,org::eclipse::osgi::internal::resolver::BundleDeltaImpl,27.0,9,5,1,239.143,52.0,25.0,0,15.0,5.77778,9.0,2.77778,8.0,3.0,42.8819,1,1,0,0,0,3.38341,0.00627343,0.00387981,0.0757162,6.20124e-05
aeeem,org::eclipse::osgi::internal::profile::Profile,35.0,3,1,0,162.143,55.0,20.0,0,48.0,18.3333,14.0,6.66667,34.0,11.6667,29.1403,3,2,0,0,0,2.71633,0.0962163,0.0041602,0.064995,0.000444512
aeeem,org::eclipse::core::runtime::internal::adaptor::URLConverterImpl,0.0,4,1,0,162.143,28.0,28.0,1,13.0,7.0,13.0,7.0,4.0,0.0,36.4898,2,2,0,0,0,2.23731,0.0122874,0.00355164,0.0539991,0.000455407
aeeem,org::eclipse::core::runtime::internal::adaptor::ContextFinder,91.0,21,2,0,162.143,263.0,172.0,0,67.0,12.5238,29.0,8.19048,43.0,4.33333,51.9723,12,10,4,3,0,12.6435,0.72654,0.0282441,0.328829,0.0309022
aeeem,org::eclipse::osgi::baseadaptor::bundlefile::BundleFile,404.0,13,1,2,125.857,421.0,17.0,0,183.0,32.3846,5.0,1.30769,183.0,31.0769,8.91347,5,5,1,0,0,9.83384,0.120935,0.0239365,0.262567,0.0270771
aeeem,legacy::lazystart::c::Activator,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,chain::test::b::BChain,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,ext::extclasspath::a::importer::Activator,10.0,2,1,0,40.8571,10.0,0.0,0,10.0,5.0,0.0,0.0,10.0,5.0,3.14286,1,1,0,0,0,1.11258,0.0301612,0.00568177,0.0373952,0.0173512
aeeem,org::eclipse::osgi::internal::signedcontent::TrustEngineListener,0.0,3,1,0,27.2857,3.0,3.0,0,2.0,1.0,2.0,1.0,0.0,0.0,19.5238,3,3,0,0,0,1.53632,0.0286861,0.0412709,0.12341,0.108877
aeeem,substitutes::x::Ax,0.0,1,1,0,19.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::internal::resolver::BaseDescriptionImpl,76.0,5,3,0,180.0,81.0,5.0,0,38.0,16.2,3.0,1.0,38.0,15.2,1.85891,1,1,0,0,0,3.66738,0.00893218,0.00485337,0.084597,0.000407824
aeeem,org::eclipse::core::runtime::internal::adaptor::EclipseLazyStarter,447.0,10,1,2,125.714,547.0,100.0,0,202.0,54.7,73.0,10.0,159.0,44.7,17.9888,5,5,0,0,0,7.90097,0.326291,0.0299019,0.234359,0.0743943
aeeem,org::eclipse::core::runtime::adaptor::LocationManager,256.0,37,7,3,226.857,541.0,285.0,1,47.0,14.6216,27.0,7.7027,44.0,6.91892,72.8463,20,17,4,2,2,15.1537,0.697616,0.0504974,0.425571,0.109464
aeeem,org::eclipse::osgi::internal::signedcontent::PKCS7Processor,0.0,1,1,0,27.2857,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::internal::signedcontent::SignatureBlockProcessor,0.0,1,1,0,27.2857,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::internal::protocol::MultiplexingFactory,0.0,2,1,0,124.286,1.0,1.0,0,1.0,0.5,1.0,0.5,0.0,0.0,7.57143,1,0,0,0,0,1.27192,0.00403564,0.00217381,0.0312557,0.000404701
aeeem,org::eclipse::core::runtime::internal::adaptor::EclipseEnvironmentInfo,8.0,7,1,0,162.143,27.0,19.0,0,15.0,3.85714,14.0,2.71429,8.0,1.14286,73.9894,6,5,0,0,0,3.20728,0.0410673,0.00909957,0.0878054,0.0189425
aeeem,org::eclipse::osgi::internal::signedcontent::BundleInstallListener,0.0,2,1,0,27.2857,1.0,1.0,0,1.0,0.5,1.0,0.5,0.0,0.0,14.2857,2,2,0,0,0,0.816746,0.00601882,0.0128408,0.0441128,0.0476675
aeeem,org::eclipse::core::runtime::internal::adaptor::Semaphore,0.0,3,1,0,162.143,3.0,3.0,0,2.0,1.0,2.0,1.0,0.0,0.0,61.0476,2,2,0,0,0,2.99956,0.0221878,0.00620245,0.0772125,0.00307906
aeeem,osgi::lazystart::LazyExclude1,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,substitutes::x::Nx,0.0,1,1,0,19.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,osgi::lazystart::b::excluded::b::BBExcluded,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::equinox::launcher::WebStartMain,-26.0,14,2,2,81.1429,312.0,338.0,0,136.0,22.2857,242.0,24.1429,75.0,-1.85714,11.4899,7,7,3,2,0,7.74631,0.748927,0.0391368,0.255544,0.117569
aeeem,org::eclipse::core::runtime::internal::adaptor::LocationHelper,0.0,1,1,0,82.7143,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::core::runtime::internal::adaptor::DefaultStartupMonitor,13.0,2,1,0,81.2857,16.0,3.0,0,16.0,8.0,3.0,1.5,13.0,6.5,7.42857,2,2,0,0,0,1.23279,0.028671,0.00329293,0.0340271,0.00322608
aeeem,org::eclipse::osgi::framework::internal::protocol::ContentHandlerFactory,39.0,20,6,2,239.143,161.0,122.0,0,50.0,8.05,60.0,6.1,24.0,1.95,75.8651,9,7,2,0,0,12.8303,0.109973,0.0201323,0.307556,0.00482416
aeeem,osgi::lazystart::c::Activator,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::internal::core::BundleResourceHandler,573.0,16,4,0,180.0,670.0,97.0,0,280.0,41.875,29.0,6.0625,280.0,35.8125,11.5712,5,5,1,0,0,11.2716,0.0832847,0.0190556,0.274125,0.00948777
aeeem,org::eclipse::osgi::framework::internal::core::BundleHost,-210.0,77,7,14,239.143,790.0,1000.0,1,125.0,10.2597,183.0,12.987,49.0,-2.72727,73.3463,29,29,5,1,0,25.1033,0.588834,0.0746115,0.683134,0.119439
aeeem,org::eclipse::core::runtime::internal::adaptor::BasicLocation,51.0,7,2,0,162.143,93.0,42.0,1,56.0,13.2857,22.0,6.0,34.0,7.28571,114.169,5,3,0,0,0,5.09245,0.155495,0.0251327,0.164635,0.07697
aeeem,org::eclipse::osgi::internal::resolver::GenericDescriptionImpl,0.0,1,1,0,118.714,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::internal::core::FrameworkCommandProvider,428.0,40,7,3,239.143,2866.0,2438.0,1,1355.0,71.65,1432.0,60.95,145.0,10.7,39.0123,13,9,0,0,0,20.7622,1.07722,0.0467079,0.538207,0.0602701
aeeem,osgi::lazystart::LazyInclude1,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::internal::core::FrameworkCommandInterpreter,-6.0,19,6,2,239.143,627.0,633.0,1,454.0,33.0,481.0,33.3158,14.0,-0.315789,31.5443,4,4,0,0,0,11.5097,0.579979,0.0346268,0.315998,0.080062
aeeem,org::eclipse::osgi::internal::baseadaptor::SystemBundleData,360.0,5,1,0,125.857,361.0,1.0,0,177.0,72.2,1.0,0.2,177.0,72.0,1.08271,3,2,0,0,0,3.74492,0.0435093,0.00786638,0.0965133,0.00520896
aeeem,org::eclipse::osgi::internal::baseadaptor::BundleUpdate,305.0,6,1,1,125.857,310.0,5.0,0,154.0,51.6667,4.0,0.833333,154.0,50.8333,0.506912,1,1,0,0,0,2.23731,0.0272677,0.00355164,0.0539991,0.000455407
aeeem,org::eclipse::osgi::internal::resolver::StateReader,951.0,50,7,6,239.143,1467.0,516.0,0,430.0,29.34,170.0,10.32,374.0,19.02,74.5032,20,19,3,2,1,21.5348,0.479871,0.0542056,0.566668,0.100592
aeeem,org::eclipse::osgi::internal::signedcontent::SignedBundleFile,9.0,3,1,0,27.2857,13.0,4.0,0,11.0,4.33333,2.0,1.33333,9.0,3.0,18.0,3,3,0,0,0,1.38948,0.0377823,0.0280779,0.086965,0.0927189
aeeem,org::eclipse::osgi::framework::internal::core::ConditionalPermissionInfoImpl,130.0,18,2,4,178.857,232.0,102.0,1,62.0,12.8889,56.0,5.66667,62.0,7.22222,26.6299,9,9,0,0,0,12.3019,0.253672,0.0274271,0.308872,0.0553026
aeeem,org::eclipse::osgi::internal::signedcontent::SignedContentMessages,2.0,2,1,0,27.2857,3.0,1.0,0,3.0,1.5,1.0,0.5,2.0,1.0,12.1429,2,2,0,0,0,0.894814,0.0237184,0.0117639,0.0440723,0.0461278
aeeem,org::eclipse::osgi::framework::eventmgr::EventListeners,161.0,11,5,0,239.143,260.0,99.0,0,142.0,23.6364,49.0,9.0,131.0,14.6364,34.961,2,2,0,0,0,7.82058,0.0604007,0.0396496,0.245305,0.119761
aeeem,xfriends::test3::Activator,0.0,1,1,0,40.8571,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::util::NLS,297.0,19,4,0,176.143,490.0,193.0,0,237.0,25.7895,62.0,10.1579,230.0,15.6316,45.9746,5,5,1,0,0,9.49506,0.484675,0.0432681,0.287726,0.125841
aeeem,org::eclipse::osgi::framework::debug::Debug,197.0,21,5,2,239.143,401.0,204.0,0,170.0,19.0952,141.0,9.71429,170.0,9.38095,45.7075,6,6,0,0,0,9.9193,0.203845,0.0144459,0.23388,0.00207367
aeeem,org::eclipse::osgi::framework::internal::core::PackageAdminImpl,-661.0,71,6,12,218.714,1323.0,1984.0,2,371.0,18.6338,747.0,27.9437,28.0,-9.30986,54.4563,40,38,6,4,0,27.5814,0.811584,0.080838,0.756585,0.170416
aeeem,org::eclipse::osgi::internal::baseadaptor::BaseHookConfigurator,58.0,5,1,0,125.0,60.0,2.0,0,28.0,12.0,1.0,0.4,28.0,11.6,0.22619,2,2,1,1,0,2.7276,0.0252222,0.00450414,0.0664612,0.000716577
aeeem,org::eclipse::osgi::baseadaptor::bundlefile::ZipBundleFile,624.0,13,1,0,125.857,646.0,22.0,0,285.0,49.6923,7.0,1.69231,285.0,48.0,6.21384,6,6,3,2,0,10.7773,0.280545,0.0357949,0.308028,0.0781678
aeeem,substitutes::y::By,0.0,1,1,0,19.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,substitutes::x::Lx,0.0,1,1,0,19.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,osgi::lazystart::b::excluded::a::BAExcluded,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::internal::core::BundleLoader,67.0,105,7,29,239.143,2604.0,2537.0,1,285.0,24.8,387.0,24.1619,111.0,0.638095,68.7444,45,43,2,2,1,27.0966,1.23574,0.0715919,0.723326,0.136933
aeeem,org::eclipse::osgi::framework::internal::core::ExportedPackageImpl,54.0,23,7,4,239.143,207.0,153.0,1,61.0,9.0,56.0,6.65217,36.0,2.34783,67.7108,4,4,0,0,0,8.59336,0.129787,0.0185703,0.218639,0.0292815
aeeem,org::eclipse::osgi::framework::internal::protocol::URLStreamHandlerProxy,-70.0,16,6,1,239.143,139.0,209.0,0,71.0,8.6875,120.0,13.0625,3.0,-4.375,49.0504,4,4,1,0,0,6.60072,0.167939,0.0205964,0.179821,0.0554315
aeeem,org::osgi::framework::InvalidSyntaxException,92.0,16,4,1,239.143,313.0,221.0,0,110.0,19.5625,64.0,13.8125,46.0,5.75,71.078,3,3,0,0,0,8.29275,0.113254,0.0131479,0.198537,0.0053541
aeeem,org::eclipse::osgi::baseadaptor::loader::ClasspathManager,1216.0,18,1,2,125.857,1356.0,140.0,0,572.0,75.3333,52.0,7.77778,572.0,67.5556,9.93753,9,8,2,0,0,10.4053,0.543131,0.0494132,0.327027,0.101643
aeeem,org::eclipse::osgi::framework::internal::core::SystemBundleLoader,81.0,14,6,2,239.143,155.0,74.0,0,89.0,11.0714,22.0,5.28571,75.0,5.78571,148.258,3,3,0,0,0,6.22347,0.244503,0.0135029,0.158543,0.0209589
aeeem,org::eclipse::osgi::internal::baseadaptor::AdaptorUtil,441.0,8,1,1,125.857,449.0,8.0,0,199.0,56.125,4.0,1.0,199.0,55.125,9.10945,3,2,0,0,0,7.01743,0.100508,0.027289,0.208953,0.0725072
aeeem,org::eclipse::osgi::framework::util::SecureAction,329.0,27,5,4,224.0,472.0,143.0,1,102.0,17.4815,44.0,5.2963,66.0,12.1852,70.8021,6,5,2,0,0,15.226,0.340267,0.0365523,0.394734,0.0631769
aeeem,org::eclipse::osgi::framework::internal::protocol::reference::Handler,-17.0,7,5,1,239.143,45.0,62.0,0,27.0,6.42857,34.0,8.85714,0.0,-2.42857,19.9016,0,0,0,0,0,3.36934,0.0233368,0.00504088,0.0799243,0.000804404
aeeem,org::eclipse::osgi::baseadaptor::loader::FragmentClasspath,145.0,5,1,0,125.857,147.0,2.0,0,72.0,29.4,2.0,0.4,72.0,29.0,0.705539,2,2,0,0,0,4.04276,0.0321498,0.00680523,0.0989508,0.0012324
aeeem,org::eclipse::osgi::framework::internal::core::AbstractBundle,-116.0,67,5,11,218.714,789.0,905.0,2,93.0,11.7761,230.0,13.5075,89.0,-1.73134,63.453,28,27,4,2,0,30.3698,0.727254,0.11462,0.88573,0.267032
aeeem,org::eclipse::osgi::framework::internal::reliablefile::ReliableFileInputStream,116.0,12,7,2,239.143,220.0,104.0,0,104.0,18.3333,78.0,8.66667,102.0,9.66667,31.0792,3,3,0,0,0,5.63536,0.044671,0.00834157,0.133442,0.00113745
aeeem,host::multiple::exports::onlyone::PublicClass1,0.0,1,1,0,40.8571,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,substitutes::z::Ez,0.0,1,1,0,19.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,substitutes::x::Jx,0.0,1,1,0,19.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::internal::baseadaptor::BundleInstall,262.0,4,1,0,125.857,265.0,3.0,0,132.0,66.25,3.0,0.75,132.0,65.5,0.500809,1,1,0,0,0,2.23731,0.0221957,0.00355164,0.0539991,0.000455407
aeeem,nativetest::a2::Activator,0.0,1,1,0,53.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::internal::core::BundleCombinedPermissions,-14.0,18,6,4,239.143,251.0,265.0,1,128.0,13.9444,149.0,14.7222,26.0,-0.777778,49.6773,3,3,0,0,0,8.89851,0.144607,0.0232527,0.231539,0.0551954
aeeem,org::eclipse::osgi::tests::appadmin::FailedApp,0.0,1,1,0,39.7143,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,client2::multiple::exports::Activator,0.0,1,1,0,40.8571,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::internal::provisional::service::security::AuthorizationStatus,0.0,1,1,0,13.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::core::runtime::adaptor::EclipseStarter,1348.0,169,7,35,239.143,2958.0,1610.0,1,124.0,17.503,128.0,9.52663,104.0,7.97633,63.7094,78,71,11,2,4,38.2812,2.09375,0.149026,1.12823,0.328692
aeeem,org::eclipse::osgi::service::resolver::VersionRange,326.0,9,3,0,180.0,342.0,16.0,0,161.0,38.0,6.0,1.77778,161.0,36.2222,3.12239,1,1,0,0,0,6.91692,0.029826,0.0373884,0.220354,0.118994
aeeem,org::eclipse::osgi::internal::module::GroupingChecker,743.0,26,3,3,180.0,1624.0,881.0,0,335.0,62.4615,340.0,33.8846,335.0,28.5769,39.1218,9,9,1,1,0,16.5442,1.32279,0.0437113,0.440377,0.0850151
aeeem,org::eclipse::core::runtime::internal::adaptor::EclipseErrorHandler,218.0,4,1,0,125.857,280.0,62.0,0,165.0,70.0,62.0,15.5,165.0,54.5,0.401531,1,1,0,0,0,2.23731,0.0302164,0.00355164,0.0539991,0.000455407
aeeem,legacy::lazystart::TrueExceptionLegacy2,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::baseadaptor::bundlefile::ZipBundleEntry,268.0,8,1,0,125.857,280.0,12.0,0,101.0,35.0,6.0,1.5,101.0,33.5,23.3423,4,4,1,1,0,7.8367,0.270869,0.0449137,0.262245,0.134582
aeeem,org::osgi::framework::BundleException,20.0,18,4,2,239.143,344.0,324.0,0,101.0,19.1111,106.0,18.0,28.0,1.11111,59.1516,3,3,0,0,0,7.23232,0.095036,0.0100697,0.16858,0.00161281
aeeem,org::eclipse::osgi::framework::internal::core::SystemPolicy,0.0,2,2,0,163.0,3.0,3.0,0,3.0,1.5,3.0,1.5,0.0,0.0,144.857,1,1,0,0,0,1.28035,0.00229861,0.0135087,0.0568998,0.0547689
aeeem,org::eclipse::osgi::framework::util::Headers,-13.0,20,5,5,239.143,483.0,496.0,0,249.0,24.15,276.0,24.8,23.0,-0.65,51.7232,5,5,0,0,0,8.96461,0.401919,0.0144483,0.216101,0.00449742
aeeem,org::eclipse::osgi::framework::internal::core::PermissionAdminImpl,-85.0,26,3,4,218.714,224.0,309.0,2,63.0,8.61538,186.0,11.8846,35.0,-3.26923,50.9311,14,14,0,0,0,12.9001,0.35029,0.0294786,0.327427,0.0562521
aeeem,org::eclipse::osgi::internal::baseadaptor::InvalidVersion,87.0,5,1,0,125.857,91.0,4.0,0,43.0,18.2,3.0,0.8,43.0,17.4,3.32967,1,1,0,0,0,4.6384,0.0386101,0.0192271,0.139325,0.0558623
aeeem,substitutes::y::My,0.0,1,1,0,19.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::internal::resolver::ComputeNodeOrder,-2.0,7,3,3,217.286,11.0,13.0,0,4.0,1.57143,4.0,1.85714,0.0,-0.285714,71.4545,3,3,0,0,0,5.37258,0.0266627,0.0090543,0.129977,0.00651095
aeeem,org::eclipse::osgi::framework::util::KeyedHashSet,979.0,5,1,0,125.857,982.0,3.0,0,489.0,196.4,2.0,0.6,489.0,195.8,0.532296,2,2,0,0,0,4.04276,0.0985122,0.00680523,0.0989508,0.0012324
aeeem,chain::test::b::Activator,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::internal::resolver::UserState,19.0,10,4,3,237.714,110.0,91.0,0,37.0,11.0,25.0,9.1,27.0,1.9,36.3065,3,3,0,0,0,4.60695,0.119214,0.00788788,0.112732,0.00257616
aeeem,org::eclipse::osgi::internal::signedcontent::SignedBundleHook,0.0,4,1,0,27.2857,5.0,5.0,0,2.0,1.25,2.0,1.25,0.0,0.0,11.0857,4,4,0,0,0,2.6703,0.0268895,0.034787,0.13087,0.129104
aeeem,org::eclipse::core::runtime::internal::adaptor::PluginConverterImpl,20.0,16,3,0,162.143,80.0,60.0,0,27.0,5.0,15.0,3.75,12.0,1.25,36.6125,11,10,1,0,0,11.7006,0.184042,0.0294548,0.305974,0.0568029
aeeem,org::eclipse::osgi::internal::resolver::HostSpecificationImpl,49.0,11,6,0,239.143,88.0,39.0,0,26.0,8.0,13.0,3.54545,13.0,4.45455,58.4562,3,3,0,0,0,5.41761,0.0200353,0.00949089,0.131371,0.0102415
aeeem,org::osgi::framework::BundlePermission,-22.0,18,4,4,239.143,849.0,871.0,0,551.0,47.1667,570.0,48.3889,44.0,-1.22222,64.3996,4,4,0,0,0,9.006,0.680116,0.0139718,0.214537,0.00536056
aeeem,org::eclipse::osgi::internal::signedcontent::LegacyVerifierFactory,0.0,1,1,0,27.2857,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::internal::core::GlobalPolicy,9.0,4,2,0,163.0,46.0,37.0,0,29.0,11.5,26.0,9.25,20.0,2.25,58.2391,3,3,0,0,0,4.27148,0.132549,0.00837626,0.108468,0.00348376
aeeem,org::eclipse::osgi::framework::internal::core::BundleContextImpl,110.0,35,6,8,218.714,504.0,394.0,1,74.0,14.4,77.0,11.2571,37.0,3.14286,65.8846,11,8,2,1,0,15.07,0.308881,0.0547618,0.42891,0.126098
aeeem,legacy::lazystart::b::Activator,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::debug::FrameworkDebugOptions,5.0,5,2,0,162.143,8.0,3.0,1,4.0,1.6,3.0,0.6,3.0,1.0,18.125,2,1,0,0,0,2.90044,0.00629642,0.00408857,0.0679942,0.000332869
aeeem,org::eclipse::osgi::internal::module::ResolverConstraint,86.0,8,1,0,155.0,101.0,15.0,0,86.0,12.625,10.0,1.875,76.0,10.75,90.215,5,5,0,0,0,5.80382,0.0817917,0.0346087,0.203948,0.11455
aeeem,org::eclipse::osgi::internal::module::MappedList,0.0,1,1,0,155.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::internal::protocol::URLStreamHandlerSetter,-18.0,6,5,0,239.143,17.0,35.0,0,9.0,2.83333,28.0,5.83333,1.0,-3.0,33.7731,0,0,0,0,0,3.36934,0.0233368,0.00504088,0.0799243,0.000804404
aeeem,org::eclipse::osgi::framework::internal::core::SingleSourcePackage,35.0,14,6,1,239.143,91.0,56.0,0,24.0,6.5,10.0,4.0,14.0,2.5,59.6986,3,3,0,0,0,6.16292,0.0324196,0.0138021,0.158311,0.0219184
aeeem,org::osgi::framework::FrameworkUtil,25.0,11,2,0,153.714,134.0,109.0,0,84.0,12.1818,83.0,9.90909,79.0,2.27273,14.8571,4,4,0,0,0,5.15419,0.114107,0.0105398,0.1318,0.00655156
aeeem,org::eclipse::osgi::framework::internal::core::ManifestLocalization,23.0,25,6,8,227.286,230.0,207.0,1,69.0,9.2,60.0,8.28,21.0,0.92,34.2242,7,7,2,1,1,6.72772,0.124285,0.0391495,0.226623,0.0687957
aeeem,org::eclipse::core::runtime::internal::adaptor::EclipseAdaptorHook,416.0,11,2,0,125.857,454.0,38.0,1,210.0,41.2727,14.0,3.45455,210.0,37.8182,8.03398,5,5,0,0,0,6.31789,0.227813,0.0406183,0.219534,0.124534
aeeem,org::eclipse::osgi::framework::internal::core::Constants,219.0,39,6,1,239.143,457.0,238.0,0,75.0,11.7179,66.0,6.10256,75.0,5.61538,52.698,18,18,2,1,0,16.069,0.131181,0.0416158,0.419616,0.0889745
aeeem,org::osgi::service::condpermadmin::BundleLocationCondition,74.0,12,2,2,178.714,234.0,160.0,0,80.0,19.5,58.0,13.3333,60.0,6.16667,29.7265,3,3,0,0,0,6.88373,0.159463,0.00971829,0.160984,0.00161592
aeeem,org::eclipse::osgi::internal::service::security::DefaultAuthorizationEngine,81.0,6,1,0,27.2857,111.0,30.0,0,78.0,18.5,19.0,5.0,59.0,13.5,11.7194,6,6,0,0,0,4.27896,0.189308,0.0628312,0.22498,0.215324
aeeem,org::eclipse::osgi::internal::signedcontent::SignedStorageHook,0.0,1,1,0,27.2857,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::internal::core::FrameworkConsole,-11.0,32,7,4,239.143,383.0,394.0,0,130.0,11.9687,93.0,12.3125,37.0,-0.34375,134.957,16,13,1,1,0,17.6953,1.0227,0.0736928,0.532231,0.199519
aeeem,org::eclipse::osgi::framework::internal::protocol::ContentHandlerProxy,-34.0,15,6,0,239.143,124.0,158.0,0,60.0,8.26667,86.0,10.5333,3.0,-2.26667,53.3629,4,4,1,0,0,6.60072,0.163109,0.0205964,0.179821,0.0554315
aeeem,org::eclipse::osgi::internal::resolver::ResolverErrorImpl,24.0,7,1,1,145.286,28.0,4.0,0,10.0,4.0,3.0,0.571429,10.0,3.42857,41.6582,6,5,0,0,0,6.22082,0.0783869,0.0179558,0.171417,0.038027
aeeem,substitutes::y::Ky,0.0,1,1,0,19.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
